,Description,Dates,Quantity,Invoice,CustomerID,Relative_UnitPrice
4870,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-09,194.0,15,15,2.8588659793814433
4871,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-10,196.0,14,11,3.5545918367346943
4872,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-11,0.0,0,0,0.0
4873,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-12,42.0,11,11,2.9500000000000006
4874,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-13,337.0,14,13,2.9447774480712168
4875,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-14,126.0,11,11,2.8984126984126983
4876,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-15,112.0,10,10,2.7214285714285715
4877,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-16,766.0,16,16,2.605352480417755
4878,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-17,52.0,10,6,4.430000000000001
4879,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-18,0.0,0,0,0.0
4880,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-19,42.0,4,4,2.645238095238095
4881,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-20,85.0,6,6,2.718470588235294
4882,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-21,18.0,5,3,3.9844444444444442
4883,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-22,25.0,4,4,2.8320000000000003
4884,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-23,47.0,4,4,2.677659574468085
4885,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-24,0.0,0,0,0.0
4886,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-25,0.0,0,0,0.0
4887,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-26,0.0,0,0,0.0
4888,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-27,0.0,0,0,0.0
4889,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-28,0.0,0,0,0.0
4890,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-29,0.0,0,0,0.0
4891,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-30,0.0,0,0,0.0
4892,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-31,0.0,0,0,0.0
4893,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-01,0.0,0,0,0.0
4894,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-02,0.0,0,0,0.0
4895,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-03,0.0,0,0,0.0
4896,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-04,67.0,7,7,2.803134328358209
4897,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-05,304.0,13,13,2.613157894736842
4898,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-06,171.0,10,10,2.6505847953216373
4899,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-07,328.0,5,5,2.6060975609756096
4900,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-08,0.0,0,0,0.0
4901,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-09,97.0,10,10,2.8180412371134023
4902,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-10,12.0,2,2,2.9500000000000006
4903,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-11,3114.0,11,11,2.779704560051381
4904,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-12,83.0,12,11,2.9027710843373495
4905,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-13,8.0,3,2,3.66
4906,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-14,89.0,5,5,2.6623595505617974
4907,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-15,0.0,0,0,0.0
4908,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-16,23.0,3,3,2.9499999999999997
4909,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-17,220.0,13,12,2.779090909090909
4910,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-18,18.0,5,5,2.9500000000000006
4911,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-19,15.0,4,4,2.95
4912,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-20,36.0,5,5,2.9500000000000006
4913,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-21,64.0,4,4,2.7075
4914,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-22,0.0,0,0,0.0
4915,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-23,47.0,5,5,2.677659574468085
4916,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-24,5.0,3,2,4.654
4917,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-25,79.0,8,7,3.020886075949367
4918,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-26,183.0,9,9,2.763333333333333
4919,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-27,64.0,8,8,2.75
4920,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-28,68.0,6,6,2.803529411764706
4921,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-29,0.0,0,0,0.0
4922,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-30,123.0,10,10,2.741869918699187
4923,WHITE HANGING HEART T-LIGHT HOLDER,2011-01-31,31.0,7,5,3.279032258064517
4924,WHITE HANGING HEART T-LIGHT HOLDER,2011-02-01,189.0,9,9,2.6242857142857146
4925,WHITE HANGING HEART T-LIGHT HOLDER,2011-02-02,222.0,14,13,2.7145045045045046
4926,WHITE HANGING HEART T-LIGHT HOLDER,2011-02-03,31.0,8,8,3.3164516129032258
4927,WHITE HANGING HEART T-LIGHT HOLDER,2011-02-04,42.0,5,5,2.9500000000000006
4928,WHITE HANGING HEART T-LIGHT HOLDER,2011-02-05,0.0,0,0,0.0
4929,WHITE HANGING HEART T-LIGHT HOLDER,2011-02-06,35.0,3,3,2.5842857142857145
4930,WHITE HANGING HEART T-LIGHT HOLDER,2011-02-07,61.0,6,5,2.879836065573771
4931,WHITE HANGING HEART T-LIGHT HOLDER,2011-02-08,153.0,7,7,2.6524836601307187
4932,WHITE HANGING HEART T-LIGHT HOLDER,2011-02-09,8.0,3,3,3.305
4933,WHITE HANGING HEART T-LIGHT HOLDER,2011-02-10,66.0,6,6,2.7560606060606063
4934,WHITE HANGING HEART T-LIGHT HOLDER,2011-02-11,209.0,5,5,2.601674641148325
4935,WHITE HANGING HEART T-LIGHT HOLDER,2011-02-12,0.0,0,0,0.0
4936,WHITE HANGING HEART T-LIGHT HOLDER,2011-02-13,6.0,2,2,2.9500000000000006
4937,WHITE HANGING HEART T-LIGHT HOLDER,2011-02-14,66.0,3,2,2.648181818181818
4938,WHITE HANGING HEART T-LIGHT HOLDER,2011-02-15,12.0,1,1,2.9500000000000006
4939,WHITE HANGING HEART T-LIGHT HOLDER,2011-02-16,171.0,10,10,2.725438596491228
4940,WHITE HANGING HEART T-LIGHT HOLDER,2011-02-17,44.0,6,6,2.8409090909090913
4941,WHITE HANGING HEART T-LIGHT HOLDER,2011-02-18,6.0,1,1,2.9500000000000006
4942,WHITE HANGING HEART T-LIGHT HOLDER,2011-02-19,0.0,0,0,0.0
4943,WHITE HANGING HEART T-LIGHT HOLDER,2011-02-20,28.0,2,2,2.95
4944,WHITE HANGING HEART T-LIGHT HOLDER,2011-02-21,17.0,3,3,3.4511764705882353
4945,WHITE HANGING HEART T-LIGHT HOLDER,2011-02-22,96.0,8,7,2.801666666666667
4946,WHITE HANGING HEART T-LIGHT HOLDER,2011-02-23,84.0,6,6,2.645238095238095
4947,WHITE HANGING HEART T-LIGHT HOLDER,2011-02-24,63.0,7,7,2.873809523809524
4948,WHITE HANGING HEART T-LIGHT HOLDER,2011-02-25,40.0,4,4,2.95
4949,WHITE HANGING HEART T-LIGHT HOLDER,2011-02-26,0.0,0,0,0.0
4950,WHITE HANGING HEART T-LIGHT HOLDER,2011-02-27,27.0,6,6,2.95
4951,WHITE HANGING HEART T-LIGHT HOLDER,2011-02-28,37.0,7,7,3.026756756756757
4952,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-01,80.0,7,7,2.8609999999999998
4953,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-02,33.0,4,4,2.95
4954,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-03,96.0,8,7,2.875833333333334
4955,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-04,21.0,5,4,2.95
4956,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-05,0.0,0,0,0.0
4957,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-06,101.0,9,9,2.696534653465346
4958,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-07,26.0,4,4,2.95
4959,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-08,145.0,6,6,2.6970344827586206
4960,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-09,86.0,8,8,2.8011627906976746
4961,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-10,45.0,8,8,2.9500000000000006
4962,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-11,125.0,5,5,2.63
4963,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-12,0.0,0,0,0.0
4964,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-13,3.0,2,2,2.9500000000000006
4965,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-14,19.0,3,3,2.9500000000000006
4966,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-15,96.0,7,7,2.6833333333333336
4967,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-16,141.0,6,6,2.5868794326241136
4968,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-17,87.0,9,8,2.7210344827586206
4969,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-18,57.0,7,6,2.673684210526316
4970,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-19,0.0,0,0,0.0
4971,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-20,47.0,10,10,3.0708510638297875
4972,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-21,38.0,2,2,2.613157894736842
4973,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-22,72.0,10,8,3.048333333333334
4974,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-23,83.0,10,10,2.83
4975,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-24,52.0,8,7,2.9500000000000006
4976,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-25,31.0,7,6,3.8661290322580646
4977,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-26,0.0,0,0,0.0
4978,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-27,77.0,9,9,2.783766233766234
4979,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-28,44.0,6,6,3.014545454545455
4980,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-29,185.0,8,8,2.655945945945946
4981,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-30,68.0,7,7,2.8035294117647056
4982,WHITE HANGING HEART T-LIGHT HOLDER,2011-03-31,63.0,6,6,2.927142857142857
4983,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-01,133.0,11,11,2.757518796992481
4984,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-02,0.0,0,0,0.0
4985,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-03,77.0,6,6,2.617532467532467
4986,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-04,66.0,9,9,2.7990909090909093
4987,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-05,51.0,6,6,3.0056862745098045
4988,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-06,65.0,6,6,2.796769230769231
4989,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-07,50.0,9,9,2.9500000000000006
4990,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-08,68.0,5,5,2.95
4991,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-09,0.0,0,0,0.0
4992,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-10,74.0,7,7,2.777027027027027
4993,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-11,39.0,6,6,2.95
4994,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-12,198.0,9,9,2.626767676767677
4995,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-13,73.0,7,7,2.7746575342465754
4996,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-14,127.0,11,11,2.748425196850394
4997,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-15,8.0,2,2,2.95
4998,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-16,0.0,0,0,0.0
4999,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-17,23.0,4,4,2.95
5000,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-18,2102.0,21,16,2.4557944814462416
5001,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-19,110.0,12,10,2.975818181818182
5002,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-20,73.0,6,6,2.7746575342465754
5003,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-21,137.0,11,9,2.8875182481751827
5004,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-22,0.0,0,0,0.0
5005,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-23,0.0,0,0,0.0
5006,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-24,0.0,0,0,0.0
5007,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-25,0.0,0,0,0.0
5008,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-26,170.0,9,8,2.6655294117647057
5009,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-27,73.0,9,8,2.891369863013699
5010,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-28,111.0,7,7,2.7193693693693697
5011,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-29,0.0,0,0,0.0
5012,WHITE HANGING HEART T-LIGHT HOLDER,2011-04-30,0.0,0,0,0.0
5013,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-01,12.0,2,2,2.9499999999999997
5014,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-02,0.0,0,0,0.0
5015,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-03,311.0,11,11,2.6207395498392283
5016,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-04,85.0,10,10,2.7994117647058827
5017,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-05,421.0,16,16,2.6357957244655577
5018,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-06,179.0,9,7,2.703519553072626
5019,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-07,0.0,0,0,0.0
5020,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-08,136.0,10,10,2.761764705882353
5021,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-09,216.0,9,8,2.6075925925925927
5022,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-10,149.0,17,10,3.161543624161074
5023,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-11,120.0,7,6,2.736666666666667
5024,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-12,227.0,15,15,2.7995154185022026
5025,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-13,25.0,4,4,2.95
5026,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-14,0.0,0,0,0.0
5027,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-15,119.0,8,8,2.734873949579832
5028,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-16,201.0,11,10,2.663432835820896
5029,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-17,134.0,14,11,3.0759701492537315
5030,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-18,73.0,9,8,2.95
5031,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-19,109.0,11,10,2.866330275229358
5032,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-20,92.0,5,5,2.8108695652173914
5033,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-21,0.0,0,0,0.0
5034,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-22,153.0,11,11,2.699019607843137
5035,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-23,113.0,6,6,2.7234513274336285
5036,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-24,144.0,10,8,2.7919444444444443
5037,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-25,68.0,6,6,2.95
5038,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-26,647.0,7,7,3.2225193199381765
5039,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-27,22.0,2,2,2.95
5040,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-28,0.0,0,0,0.0
5041,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-29,26.0,8,8,2.9500000000000006
5042,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-30,0.0,0,0,0.0
5043,WHITE HANGING HEART T-LIGHT HOLDER,2011-05-31,168.0,5,5,2.5928571428571425
5044,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-01,29.0,9,7,3.4396551724137936
5045,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-02,354.0,8,7,2.614858757062147
5046,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-03,29.0,3,3,2.95
5047,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-04,0.0,0,0,0.0
5048,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-05,49.0,9,9,2.95
5049,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-06,108.0,9,9,2.8314814814814815
5050,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-07,56.0,5,5,2.7721428571428572
5051,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-08,72.0,5,4,2.645555555555555
5052,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-09,15.0,4,4,3.1393333333333335
5053,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-10,68.0,7,7,2.803529411764706
5054,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-11,0.0,0,0,0.0
5055,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-12,33.0,6,6,2.95
5056,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-13,17.0,4,4,3.1170588235294123
5057,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-14,50.0,5,5,2.7508
5058,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-15,120.0,10,8,2.7149999999999994
5059,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-16,42.0,4,4,2.645238095238095
5060,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-17,15.0,3,3,2.95
5061,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-18,0.0,0,0,0.0
5062,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-19,147.0,8,8,2.688775510204082
5063,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-20,29.0,2,2,5.202413793103449
5064,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-21,7.0,3,3,4.167142857142857
5065,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-22,18.0,3,3,2.9500000000000006
5066,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-23,106.0,11,11,2.829245283018868
5067,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-24,32.0,3,3,2.95
5068,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-25,0.0,0,0,0.0
5069,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-26,32.0,1,1,2.55
5070,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-27,66.0,3,3,2.562121212121212
5071,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-28,13.0,2,2,2.7230769230769236
5072,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-29,71.0,7,7,2.769718309859155
5073,WHITE HANGING HEART T-LIGHT HOLDER,2011-06-30,46.0,8,8,2.95
5074,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-01,39.0,5,5,2.95
5075,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-02,0.0,0,0,0.0
5076,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-03,18.0,3,3,2.9500000000000006
5077,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-04,9.0,4,3,3.99
5078,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-05,134.0,4,4,2.567910447761194
5079,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-06,5.0,2,2,4.086
5080,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-07,59.0,7,6,2.8293220338983054
5081,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-08,37.0,5,3,3.6008108108108114
5082,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-09,0.0,0,0,0.0
5083,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-10,20.0,4,4,2.95
5084,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-11,79.0,4,4,2.6259493670886074
5085,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-12,789.0,12,10,2.693776932826362
5086,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-13,58.0,7,7,2.95
5087,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-14,200.0,12,12,2.694
5088,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-15,23.0,5,4,3.443913043478261
5089,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-16,0.0,0,0,0.0
5090,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-17,23.0,4,4,2.95
5091,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-18,88.0,12,8,3.2490909090909095
5092,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-19,157.0,6,6,2.623885350318471
5093,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-20,104.0,8,7,2.7584615384615385
5094,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-21,56.0,6,5,3.0414285714285714
5095,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-22,132.0,9,9,2.7236363636363636
5096,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-23,0.0,0,0,0.0
5097,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-24,160.0,6,6,2.63
5098,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-25,31.0,8,7,3.1332258064516134
5099,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-26,8.0,2,2,3.66
5100,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-27,58.0,7,7,2.778275862068966
5101,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-28,490.0,4,4,3.2398775510204083
5102,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-29,62.0,9,9,2.9500000000000006
5103,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-30,0.0,0,0,0.0
5104,WHITE HANGING HEART T-LIGHT HOLDER,2011-07-31,107.0,8,7,2.710747663551402
5105,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-01,49.0,6,6,3.00795918367347
5106,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-02,32.0,1,1,2.55
5107,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-03,91.0,9,9,2.8093406593406596
5108,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-04,130.0,9,9,2.8186153846153847
5109,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-05,32.0,5,5,3.305
5110,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-06,0.0,0,0,0.0
5111,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-07,89.0,7,7,2.6623595505617974
5112,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-08,73.0,8,8,2.7746575342465754
5113,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-09,121.0,8,8,2.6326446280991735
5114,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-10,68.0,4,4,2.657058823529412
5115,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-11,71.0,6,6,3.3398591549295773
5116,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-12,16.0,3,3,2.95
5117,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-13,0.0,0,0,0.0
5118,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-14,52.0,4,4,2.7038461538461536
5119,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-15,104.0,7,7,2.7038461538461536
5120,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-16,87.0,5,5,2.655747126436782
5121,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-17,38.0,6,6,3.046842105263158
5122,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-18,15.0,3,3,2.9500000000000006
5123,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-19,6.0,1,1,2.9500000000000006
5124,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-20,0.0,0,0,0.0
5125,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-21,15.0,4,4,2.9500000000000006
5126,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-22,420.0,3,2,2.5538095238095235
5127,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-23,122.0,8,8,2.6352459016393444
5128,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-24,61.0,6,6,2.9211475409836067
5129,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-25,95.0,7,7,2.649473684210526
5130,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-26,24.0,2,2,2.9500000000000006
5131,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-27,0.0,0,0,0.0
5132,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-28,42.0,7,7,2.9500000000000006
5133,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-29,0.0,0,0,0.0
5134,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-30,63.0,8,3,2.8820634920634918
5135,WHITE HANGING HEART T-LIGHT HOLDER,2011-08-31,37.0,4,3,2.802972972972973
5136,WHITE HANGING HEART T-LIGHT HOLDER,2011-09-01,112.0,9,9,2.75
5137,WHITE HANGING HEART T-LIGHT HOLDER,2011-09-02,166.0,8,5,2.71
5138,WHITE HANGING HEART T-LIGHT HOLDER,2011-09-03,0.0,0,0,0.0
5139,WHITE HANGING HEART T-LIGHT HOLDER,2011-09-04,16.0,3,3,2.95
5140,WHITE HANGING HEART T-LIGHT HOLDER,2011-09-05,95.0,6,6,2.710421052631579
5141,WHITE HANGING HEART T-LIGHT HOLDER,2011-09-06,160.0,8,8,2.63
5142,WHITE HANGING HEART T-LIGHT HOLDER,2011-09-07,13.0,2,1,6.371538461538462
5143,WHITE HANGING HEART T-LIGHT HOLDER,2011-09-08,21.0,4,4,3.0852380952380956
5144,WHITE HANGING HEART T-LIGHT HOLDER,2011-09-09,29.0,4,4,2.95
5145,WHITE HANGING HEART T-LIGHT HOLDER,2011-09-10,0.0,0,0,0.0
5146,WHITE HANGING HEART T-LIGHT HOLDER,2011-09-11,89.0,9,9,2.806179775280899
5147,WHITE HANGING HEART T-LIGHT HOLDER,2011-09-12,117.0,8,8,2.7554700854700855
5148,WHITE HANGING HEART T-LIGHT HOLDER,2011-09-13,133.0,11,11,2.7166165413533836
5149,WHITE HANGING HEART T-LIGHT HOLDER,2011-09-14,79.0,4,4,2.6259493670886074
5150,WHITE HANGING HEART T-LIGHT HOLDER,2011-09-15,146.0,8,7,2.6691780821917805
5151,WHITE HANGING HEART T-LIGHT HOLDER,2011-09-16,101.0,5,5,2.7329702970297025
5152,WHITE HANGING HEART T-LIGHT HOLDER,2011-09-17,0.0,0,0,0.0
5153,WHITE HANGING HEART T-LIGHT HOLDER,2011-09-18,81.0,4,4,2.6339506172839506
5154,WHITE HANGING HEART T-LIGHT HOLDER,2011-09-19,42.0,7,7,2.95
